17 Marzo,2/10|Panna Liquida|Alcune Gocce|Liquore Allo Zabaglione|2/10|Vanil Zucca|3/10|Illycaffè Espresso|3/10|China Martini
Agnello Spezzettato Alla Bolognese,1000 G|Agnello (cosciotta O Spalla) A Pezzi|50 G|Lardo Tritato|2 Cucchiai|Olio D'oliva|30 G|Burro|500 G|Pomodoro In Purea||Sale||Pepe
Agnellone Con Riso,800 G|Polpa Di Agnellone||Sale||Pepe||Maggiorana|300 G|Riso|100 G|Strutto|1|Cipolla Tritata|1 Manciata|Prezzemolo Tritato
Agnolini In Brodo,|Brodo:|1|Carota|1 Gambo|Sedano|1/2|Cipolla||Polpa Di Manzo||Gallina Da Brodo||Per La Sfoglia:|500 G|Farina 00|150 G|Semolino Di Grano Tenero|6|Uova Fresche||Pesto:|700 G|Polpa Di Manzo Salamella Di Suino|100 G|Pancetta|1|Uovo||Olio D'oliva||Cipolla||Vino Bianco||Formaggio Parmigiano||Noce Moscata||Burro
Agnolotti Al Sugo D'arrosto,|Per Il Ripieno:|500 G|Sottopaletta Di Vitello|500 G|Coscia Di Maiale|5 Spicchi|Aglio|1 Rametto|Rosmarino|3|Uova|1 Mestolo|Brodo|500 G|Cavolo Verza|1 Bicchiere|Olio D'oliva|100 G|Formaggio Parmigiano Grattugiato||Per La Sfoglia:|1000 G|Farina Di Grano 00|12|Uova
Agnolotti Alla Piemontese,|Per La Pasta:|400 G|Farina||Sale|3|Uova||Per Il Ripieno:|100 G|Cervello Di Vitello|100 G|Salsiccia||Burro|1 Cespo|Insalata Scarola|360 G|Manzo Brasato (o Manzo Bollito)|3|Uova||Formaggio Parmigiano Grattugiato||Sale||Noce Moscata Grattugiata||Per Condire:||Brodo (o Burro E Salvia)||Per Infarinare:||Farina
Agnolotti Alla Piemontese (2),|Per La Pasta All'uovo:|300 G|Farina|3|Uova||Per Il Ripieno:|400 G|Brasato Già Cotto|250 G|Spinaci|150 G|Prosciutto Cotto|2|Tuorli D'uovo|1|Uovo||Formaggio Grattugiato||Sale||Pepe
Agnolotti Cavour,|Per Il Ripieno:|50 G|Salsiccia|100 G|Cervello|30 G|Burro|150 G|Vitello Arrosto|150 G|Stufato Di Manzo|2|Uova||Noce Moscata||Sale|Abbondante|Parmigiano Grattugiato|Alcune Foglie|Insalata Scarola||Per La Pasta:|400 G|Farina|2|Uova||Sale||Acqua||Per Stendere La Pasta:||Farina||Per Il Resto:||Brodo Di Carne|80 G|Burro|2 Manciate|Formaggio Parmigiano Grattugiato|1|Tartufo Bianco
Agnolotti Di Alessandria,|Per Il Ripieno:|500 G|Stufato Di Manzo|1|Insalata Scarola|150 G|Formaggio Parmigiano|Alcune|Animelle|150 G|Salsiccia|150 G|Salame Cotto|5|Uova|500 G|Farina||Per La Sfoglia:|3|Uova|3|Tuorli D'uovo|500 G|Farina||Sale
Agnolotti Di Castagne,|Per La Pasta:|500 G|Farina|5|Uova||Sale||Acqua||Per Il Ripieno:||Castagne||Latte||Sale||Per Il Condimento:||Salsiccia||Cipolla
Agnolotti Di Re Umberto,|Per La Pasta:|400 G|Farina||Sale|4|Uova||Per Stendere La Sfoglia:||Farina||Per Il Ripieno:|1|Cavolo Verza Di 800 G|80 G|Burro|1 Spicchio|Aglio|1|Cipolla|230 G|Fesa Di Vitello|250 G|Polpa Di Maiale|2 Foglie|Alloro|1 Rametto|Rosmarino|3 Foglie|Salvia||Sale||Pepe||Noce Moscata|1/2 Bicchiere|Vino Bianco|200 G|Prosciutto Crudo|150 G|Formaggio Sbrinz|1|Uovo||Per Condire:|100 G|Burro|Alcune Foglie|Salvia
Agnolotti Di Zucca,|Per La Pasta:|400 G|Farina|4|Uova||Sale||Per Il Ripieno:|500 G|Zucca|1/2|Cipolla|45 G|Noci||Salvia||Per Condire:||Burro||Scalogno|4 Cucchiai|Sherry|50 G|Uvetta Sultanina||Sale||Pepe
Agnolotti Ricotta E Spinaci Decorati Con Ravanelli,150 G|Farina|1|Uovo||Formaggio Parmigiano||Sale||Pepe|150 G|Ricotta|200 G|Spinaci|3|Pomodori|1 Spicchio|Aglio||Basilico||Olio D'oliva Extra-vergine|5|Ravanelli
Agnolotti Saporiti,|Per Condire:|100 G|Milza Di Vitello|50 Cl|Vino Rosso|80 G|Burro|1/2 Bicchiere|Olio D'oliva|40 G|Lardo|1|Cipolla|1 Spicchio|Aglio|1 Rametto|Rosmarino|1 Ciuffetto|Cerfoglio|1 Ciuffetto|Timo||Sale||Pepe||Noce Moscata|Abbondante|Formaggio Parmigiano Grattugiato||Per Il Ripieno:|300 G|Bietole||Sale|100 G|Prosciutto Crudo|100 G|Formaggio Parmigiano Grattugiato|2|Uova||Per La Pasta:|400 G|Farina||Sale|4|Uova||Per Stendere La Pasta:||Farina
Agoni Al Pomodoro,800 G|Agoni|6|Pomodori Perini|1 Spicchio|Aglio|1|Carota|1|Cipolla|1 Costa|Sedano|1 Cucchiaio|Capperi Dissalati|1 Ciuffo|Prezzemolo|4 Cucchiai|Olio D'oliva||Sale
Agoni Alla Griglia Alla Maniera Trentina,1000 G|Agoni|Alcune Foglie|Olivo||Sale|1|Limone (succo)
Agoni Alla Salvia,800 G|Agoni|6 Foglie|Salvia||Latte|1 Noce Grande|Burro||Farina|4 Cucchiai|Olio D'oliva||Sale
Agoni Fritti,800 G|Agoni||Latte||Farina|Abbondante|Olio D'oliva||Sale||Per Servire:|Alcuni Spicchi|Limone
Agoni In Carpione,10|Agoni (pesci Di Lago)|3|Cipolle||Aceto Di Vino Rosso||Olio D'oliva||Sale||Segrigiola (o Maggiorana)
Agoni In Carpione (2),800 G|Agoni||Farina||Olio D'oliva||Per La Marinata:|1|Cipolla|1 Costa|Sedano|1 Spicchio|Aglio|Alcune Foglie|Salvia|1 Foglia|Alloro|1 Rametto|Rosmarino||Olio D'oliva||Aceto Di Vino Forte||Sale|Alcuni Grani|Pepe
Agoni In Carpione Alla Lombarda,350 G|Agoni|750 Cl|Aceto Di Vino Rosso Forte||Olio D'oliva Extra-vergine|Alcuni Pistilli|Zafferano||Misto Di Spezie In Polvere||Erbe Aromatiche|Alcune Foglie|Mirto||Farina|Alcuni Grani|Pepe||Sale
Agorà,3/10|Cointreau|2/10|Granatina Toschi|1/10|Vanilzucca|4/10|Vodka Absolut||Per Guarnire:||Ananas||Fragole|Alcune Foglie|Menta
Aguglia Alla Sicula,1|Aguglia Di 300 G|200 G|Pomodori Pachino|20 G|Olive Nere|20 G|Olive Verdi|20 G|Capperi Sott'olio|1 Spicchio|Aglio||Olio D'oliva Extra-vergine||Prezzemolo
Aguglie Al Pangrattato,800 G|Aguglie|3 Cucchiai|Pangrattato|2 Spicchi|Aglio|5 Cl|Olio D'oliva Extra-vergine||Sale|1|Limone
Aguglie Al Pomodoro,1000 G|Aguglie|800 G|Pomodori Maturi Sodi|1|Cipolla|1 Spicchio|Aglio||Prezzemolo||Origano||Olio D'oliva Extra-vergine||Sale|1 Macinata|Pepe
Aguglie In Graticola,800 G|Aguglie Veraci||Per La Marinata:||Olio D'oliva Extra-vergine||Aglio Schiacciato||Prezzemolo Tritato||Rosmarino Tritato||Sale||Pepe||Pangrattato
Aibes,1/3|Brandy|1/3|Grand Marnier|1/3|Succo D'arancia||Per Servire:|Poco|Vino Spumante|1|Ciliegina
Aida,3/10|Caffè Lavazza Club|3/10|Galliano|4/10|Cognac Martell
Aillade,2|Tuorli D'uovo|30 Cl|Olio D'oliva|1/2|Limone (succo)|8 Spicchi|Aglio|6|Noci|8|Nocciole||Sale||Pepe
Aiolì,3 Spicchi|Aglio|2|Tuorli D'uovo||Olio D'oliva|Alcune Gocce|Succo Di Limone||Sale||Pepe
Air,1/3|Vermouth Dry|2/3|Gin|2 Spruzzi|Crema D'ananas|1 Spruzzo|Bitter All'arancia||Per Servire:|1|Scorza D'arancia
Air Special,2/3|Vermouth|1/3|Grappa|2 Spruzzi|Angostura
Aire Lav 2,4/10|Caffè Lavazza|2/10|Vodka Wiborowa|2/10|Menta Bianca Sacco|2/10|Cioccolato Alla Menta||Per Decorare:|1 Ramoscello|Menta Fresca
Ajvar,600 G|Pomodori|500 G|Peperoni Verdi Carnosi|1|Cipolla|3 Spicchi|Aglio|3 Cucchiaini|Succo Di Limone||Olio D'oliva||Sale||Pepe Nero Macinato
Al Capone,1 Spruzzo|Drambuie|3/5|Brandy|2/5|Vino Marsala
Ala D'angelo,3 Cl|Crema Cacao|3 Cl|Prunella (acquavite Di Prugne)|3 Cl|Panna Da Montare
Alabama,1/4|Succo Di Limone|3/4|Cognac|1/2 Cucchiaio|Curacao|1/2 Cucchiaio|Zucchero||Per Servire:|1 Fettina|Limone
Alabama (2),2/3|Brandy|1/3|Curacao|2 Cucchiai|Succo Di Limone|1 Cucchiaino|Zucchero|1|Scorza D'arancia
Aladino,3/10|Myers's Rum|3/10|Kahlua|3/10|Caffè Lavazza|1/10|Crema Di Menta Bianca De Kuyper||Per Guarnire:||Schiuma Di Latte
Alaska,3/4|Gin Dry|1/4|Chartreuse Gialla
Alaska (2),60 G|Gin Dry|20 G|Chartreuse Gialla
Alaska (3),3/4|Gin|1/4|Chartreuse Gialla
Alaska (4),1/4|Chartreuse|3/4|Gin|2 Gocce|Bitter All'arancia||Per Servire:|1 Fettina|Arancia|1 Scorza|Pompelmo
Alaska (5),4 Cubetti|Ghiaccio|7 Cl|Gin|2 Cl|Chartreuse Gialla
Alaska (6),4 Cucchiai|Gin|1 Cucchiaio|Chartreuse Gialla
Alba,1/3|Succo Di Limone|1/3|Crema Di Menta Bianca|1/3|Grappa
Alba (2),4/6|Tequila|1/6|Succo Di Cedro|1/6|Curacao|1 Cucchiaino|Crema De Cassis||Seltz Ghiacciato|1 Fettina|Cedro||Per Servire:|1 Fettina|Limone
Alba (3),1/5|Cointreau|1/5|Caffè Espresso Illy|1/5|Batida De Coco|2/5|Panna Montata||Per Guarnire:|Alcuni Chicchi|Caffè
Alba Alpina,5/10|Grappa|3/10|Menta Bianca|2/10|Succo Di Limone|Alcuni|Chiodi Di Garofano
Alba Chiara,2/3|Brandy Vecchia Romagna|1/3|Succo D'arancia|1 Cucchiaino|Framboise||Per Guarnire:|1|Scorzetta D'arancia
Alba D'acciaio,1/10|Granatina Toschi|3/10|Rose's Lime Juice Cordial|2/10|Succo D'ananas|4/10|Tanqueray Gin||Per Guarnire:|1|Ciliegina Rossa Al Maraschino
Alba Nera,1/5|Succo Di Limone|1/5|Anisette|3/5|Rum||Per Servire:|1|Scorza Di Limone
Albatros,2/10|Succo Di Pesca|4/10|Gin|4/10|Cointreau||Per Guarnire:|1 Fettina|Pesca
Alberelli Di Mandorle,400 G|Mandorle Pelate|200 G|Zucchero Semolato|2|Albumi D'uovo|1 Spruzzo|Acqua Di Fiori D'arancio
Alberello Di Nutella,50 Cl|Panna Da Montare|240 G|Zucchero|50 G|Farina|2|Uova|1 Bustina|Vaniglina
Alici Marinate (2),|Acciughe Freschissime||Aceto Di Vino||Limone||Olio D'oliva||Sale||Pepe In Grani||Aglio (1 Spicchio Per 500 G D'acciughe)||Prezzemolo
Alici Marinate (3),10|Acciughe Spinate (120 G)|20 G|Capperi Sotto Sale|1|Cipollotto|1 Cuore|Sedano|1/2|Limone (succo)||Cerfoglio||Prezzemolo|1 Pizzico|Peperoncino||Insalata|4 Cucchiai|Olio D'oliva Extra-vergine|1 Pizzico|Sale
Alici Marinate (4),500 G|Acciughe Freschissime|2|Limoni|2 Cucchiai|Aceto Di Mele||Sale||Peperoncino||Aglio||Prezzemolo Tritato||Olio D'oliva Extra-vergine
Alici Marinate In Umido,1000 G|Acciughe Fresche||Farina|2 Spicchi|Aglio||Polpa Di Pomodoro||Vino Bianco Secco||Mentuccia||Prezzemolo||Origano||Olio D'oliva||Olio Di Semi Per Friggere
Alici Salate,|Acciughe||Sale Abbastanza Grosso
Alicioccole Di Trebisacce,|Acciughe Piccole||Sale||Peperoncino Piccante Pestato||Olio D'oliva
Aliciotti Con Carciofi,800 G|Acciughe|8|Carciofi|2|Limoni|2 Spicchi|Aglio||Prezzemolo Tritato||Olio D'oliva Extra-vergine||Sale Marino||Pangrattato
Alivi Ammaccate,|Olive Verdi||Peperoncini Piccanti Grandi||Aglio||Olio D'oliva Extra -vergine||Semi Di Finocchio||Sale
Alivi Chini,600 G|Olive Bianche
Alivi Cunzati Alla Musco,600 G|Olive Nere Salate|1|Arancia (listarelle Scorza)|3 Spicchi|Aglio|50 G|Semi Di Finocchio|1|Limone Grande (succo)|1|Limone (listarelle Scorza)
Alivi Fritte,6 Cucchiai|Olive Nere Appassite|2 Spicchi|Aglio||Peperoncino Rosso Piccante A Scagliette|1/2 Bicchiere|Olio D'oliva Extra-vergine||Sale
Alivi Siracusani Scacciati,1000 G|Olive Bianche Dolcificate In Salamoia|70 G|Capperi|100 G|Pangrattato Appena Tostato|1|Ciuffetto Di Foglie Di Menta||Origano||Aglio||Prezzemolo||Peperoncino Rosso||Olio D'oliva||Aceto Di Vino
Allegretto,2/4|Vodka Smirnoff|1/4|Vermouth Dubonnet|1/4|Triple Sec Bardinet|Alcune Gocce|Angostura Bitter||Per Decorare:|1|Ciliegina Al Maraschino
Allegro,3/10|Cointreau|2/10|Cordial Campari|5/10|Myers's Rum||Per Guarnire:|1|Ciliegina Rossa Al Maraschino
Alleluia,4/10|Tequila|2/10|Curacao Blu|2/10|Maraschino|2/10|Succo Di Limone|1 Cucchiaino|Albume D'uovo||Per Completare:||Bitter Lemon Schweppes
Alleluia (2),4/10|Tequila|2/10|Maraschino|2/10|Curacao Blu|2/10|Succo Di Limone|Alcune Gocce|Albume D'uovo||Per Colmare:||Limonata||Per Guarnire:|1 Fogliolina|Menta Fresca|2|Ciliegine
Alleluia Drink,1/10|Melone Drink Boero|5/10|Succo D'ananas Del Monte|2/10|Vermouth Martini Dry|2/10|Vodka Rossa Chazskaja||Per Guarnire:|1 Fetta|Melone|1|Ciliegina Rossa
Allodole Al Crostone In Salsa,16|Allodole|16 Fettine|Lardo|16 Crostoni|Pane|100 G|Burro|1|Fegatino Di Pollo|1 Cucchiaino|Farina|Poco|Brodo|1 Bicchierino|Cognac||Olio D'oliva||Sale||Pepe
Allodole Arrosto Al Tartufo,16|Allodole|50 G|Burro|1 Cucchiaino|Farina|1 Rametto|Rosmarino|1|Tartufo Bianco|Alcune Foglie|Salvia||Vino Bianco Secco|Poco|Brodo||Sale||Pepe
Allodole In Spiedini Alla Bresciana,16|Allodole|100 G|Pancetta Tagliata Spessa|50 G|Burro|1 Cucchiaio|Pangrattato|Alcune Foglie|Salvia|1 Pizzico|Cannella||Sale||Pepe
Alpino,3/9|Grappa|2/9|Infuso Di Menta|2/9|Succo D'arancia|2/9|Sciroppo Di Zucchero
Alta Società,2/3|Vermouth Rosso|1/3|Gin|1 Spruzzo|Grand Marnier||Per Servire:|1 Scorzetta|Arancia
Altea,4 Cucchiai|Gin|1 Cucchiaio|Aperitivo Rossi|1 Cucchiaio|Sciroppo Di Lampone|1 Cucchiaio|Succo Di Limone||Soda Schweppes||Per Decorare:|1 Fettina|Limone|3|Lamponi
Alternativa,2/5|Succo Di Limone|1/5|Sciroppo Di Lampone|2/5|Rum|2 Cucchiaini|Zucchero||Per Servire:|1 Spruzzo|Seltz Freddo|1 Fettina|Limone|1 Bastoncino|Sedano
Alto,1/3|Vermouth|2/3|Whisky|1 Cucchiaio|Crème Di Menta Bianca||Per Servire:|1 Foglia|Insalata Verde
Alto (2),1/5|Succo Di Limone|4/5|Vermouth Dubonnet||Per Completare:||Soda||Per Servire:|1|Scorza Di Limone
Alto (3),1/5|Succo Di Limone|4/5|Vermouth Dubonnet||Per Completare:||Gazzosa||Per Servire:|1|Scorza Di Limone
Alzavole Allo Spiedo,2|Alzavole|4 Fettine|Pancetta|1|Limone||Sale||Pepe
Amalfi,1/4|Limoncello|3/4|Coca-cola
Amandin Con Mandorle E Arance,115 G|Zucchero Semolato|100 G|Farina|100 G|Mandorle In Polvere|100 G|Zucchero A Velo|50 G|Mandorle A Lamelle|10 G|Burro|4|Arance|4|Uova|1 Pizzico|Sale
Amarene Alla Panna,500 G|Amarene|150 G|Zucchero|1/2|Limone|1 Bicchiere|Vino Madera||Panna Liquida
Amarene Chelibran,1000 G|Amarene Senza Picciolo|1000 G|Alcool|3000 G|Zucchero
Amarene In Spirito,1000 G|Amarene|500 G|Zucchero|300 G|Alcool A 80 Gradi
Amarene Sciroppate,2000 G|Amarene|2000 G|Zucchero
Amarene Sotto Spirito,1000 G|Amarene Con Il Nocciolo|500 G|Zucchero|250 G|Alcool
Amarene Ubriache,1000 G|Amarene Mature|200 G|Zucchero||Alcool Per Dolci|1 Pezzetto|Cannella In Stecca|Alcuni|Chiodi Di Garofano|Alcune|Mandorle Amare
Amaretti,|Mandorle||Zucchero||Albumi D'uovo|1 Pizzico|Sale
Amaretti (2),1000 G|Mandorle Dolci|100 G|Mandorle Amare|2|Albumi D'uovo|2|Limoni||Zucchero
Amaretti (3),200 G|Mandorle Sbucciate|200 G|Zucchero|1|Albume D'uovo||Zucchero
Amaretti Aromatici,50 G|Mandorle|50 G|Cioccolata Fondente|1 Cucchiaino|Polvere Di Cacao|1 Cucchiaino|Polvere Di Caffè Solubile|1 Cucchiaino|Cannella E Chiodi Di Garofano|2|Albumi D'uovo|1 Pizzico|Sale|1 Cucchiaio|Succo Di Limone|75 G|Pectina||Per Guarnire:|1|Arancia (scorza)
Amaretti Della Ciccia,300 G|Mandorle|1|Albume D'uovo|1 Cucchiaio|Pangrattato|100 G|Zucchero
Amaretti Fritti,200 G|Biscotti Amaretti|2 Cucchiai|Rum|1 Cucchiaio|Cognac|125 G|Farina|1|Uovo||Olio D'oliva||Sale||Zucchero A Velo
Amaretti Morbidi,50 G|Mandorle Amare|150 G|Mandorle Dolci|300 G|Zucchero A Velo|10|Albumi D'uovo
Amaretti Prelibati,|Biscotti Amaretti Piccoli||Crema Di Castagne||Cioccolato Da Coperture
Amaretto,100 Cl|Grappa|1|Scorza D'arancia Grattugiata|2 Cime|Assenzio|30 G|Radice Di Genziana Pestata
Amaretto Exotic,1/2|Amaretto Di Saronno|1/2|Orzata|4 Cucchiai|Succo D'ananas||Per Allungare:||Acqua Tonica||Per Servire:|1|Ananas Svuotato
Amaretto Mist,3/3|Amaretto|1 Spicchio|Lime
Amaretto Mist (2),3/3|Amaretto|1 Spicchio|Limone
Amaretto Sour,2/3|Amaretto Di Saronno|1/3|Succo Di Limone
Amaretto Sour (2),2/4|Succo Di Limone Non Zuccherato|2/4|Amaretto||Per Decorare:|1 Spicchio|Arancia
Amarissimo,1/7|Vermouth Rosso|1/7|Rabarbaro|1/7|Bitter Campari|1/7|Sciroppo Di Menta|1/7|Vermouth Chinato|2/7|Fernet
Amaro Al Carciofo,20 Foglie|Carciofo|1|Sommità Fiorita Di Achillea|2|Chiodi Di Garofano|45 Cl|Vino Bianco Secco|45 Cl|Brandy
Amaro Montchamp,400 G|Alcool A 95 Gradi|320 G|Zucchero|280 G|Acqua|4 G|Assenzio|3 G|Calamo Aromatico|3 G|Centaura|2 G|Radice Di Angelica|2 G|Enula Campana|1 G|Cannella
Amaro Orientale,100 Cl|Grappa|25 G|Cannella|10 G|Chiodi Di Garofano|10 G|Scorza D'arancia Amara|10 G|Galanga|5 G|Cardamomo|5 G|Zenzero
Amaro Tedesco,350 G|Alcool A 95 Gradi|5 G|Insalata Valeriana|5 G|Assenzio|5 G|Galanga|15 G|Arancia Amara (scorza)|10 G|Menta|5 G|Zenzero|4 G|Legno Quassio|5 G|Centaurea|350 G|Zucchero
Amazonas,3/4|Rum Venezuelano|1/4|Benedictine Dom|Alcune Gocce|Succo Di Limone|Alcune Gocce|Granatina||Per Completare:||Succo D'arancia
Ambasciatore,1/4|Vermouth Bianco|1/4|Crema Di Banana|2/4|Gin|1 Cucchiaio|Succo Di Limone||Per Servire:|Alcuni Cubetti|Ananas|1|Ciliegia Sciroppata
Ambassadeur Rose,1/3|Vermouth Dry Cinzano|1/3|Mandarinetto Isolabella|1/3|Vodka Eristow
Ambassador,1|Tuorlo D'uovo|1/4|Panna Liquida|1/4|Apricot Brandy|2/4|Whisky|1/2 Cucchiaio|Zucchero||Per Servire:|1 Pizzico|Cacao Amaro
Ambizioso,3/10|Frullato Di Fragola|3/10|Frullato Di Pera|3/10|Vodka Liscia Artic|1/10|Amaretto Di Saronno||Vino Spumante Prosecco||Per Decorare:|2|Mezze Fragole|1 Fetta|Pera Sbucciata||Mentuccia
Ambra,1/2|Sherry|1/2|Cognac
Ambrosia,250 G|Alcool A 70 Gradi|400 G|Vino Bianco Secco|400 G|Zucchero|3 G|Coriandolo|1 G|Anice Stellato Contuso|3|Chiodi Di Garofano|1/2 G|Semi Di Angelica|2 Gocce|Tintura Di Muschio
American Beauty,1/3|Cognac|1/3|Vermouth Dry|1/3|Crema Di Menta Bianca|2 Gocce|Orange Bitter
American Beauty (2),4 Cubetti|Ghiaccio|2 Cl|Granatina|3 Cucchiai|Succo D'arancia|3 Cl|Brandy|5 Cl|Vermouth Bianco|1 Fettina|Limone|1|Ciliegia Al Maraschino|1 Cucchiaino|Vino Porto
American Beauty (3),1/4|Brandy|1/4|Vermouth Bianco Secco|1/4|Succo D'arancia Spremuta|1/4|Sciroppo Di Granatina|1 Spruzzo|Crema Di Menta||Per Completare:||Vino Porto
American Beauty Special,1/3|Cognac|1/3|Cointreau|1/3|Rum Leggero||Per Decorare:|1|Scorza Di Limone
American Drink,6/10|Safari|3/10|Succo Di Pompelmo Del Monte|1/10|Succo D'ananas Del Monte||Per Guarnire:|1|Limone (scorza)|1|Ciliegina Rossa
American Grog,1/4|Succo Di Limone|3/4|Rum|1 Cucchiaio|Zucchero||Acqua Bollente||Per Completare:||Whisky
American Lemonade,1/3|Succo Di Limone|2/3|Vino Porto||Per Servire:|1 Spruzzo|Soda|1 Fetta|Arancia|1 Fetta|Limone|1|Ciliegina Sciroppata
American Pousse,1/5|Sciroppo Di Lampone|1/5|Maraschino|1/5|Chartreuse Gialla|1/5|Curacao|1/5|Cognac
American Rose,1/1|Cognac|1 Spruzzo|Pernod|1 Spruzzo|Granatina|1/2|Pesca Molto Matura||Per Completare:||Vino Spumante
Americana,1 Cucchiaio|Bourbon Whisky A 50 Gradi|1/2 Cucchiaino|Zucchero||Per Completare:||Vino Champagne Brut Ghiacciato|1 Fettina|Pesca
Americano,5/10|Vermouth Rosso|5/10|Bitter Campari||Soda Water||Per Guarnire:|1 Fetta|Limone
Americano (2),1/2|Vermouth Dolce Bianco|1/2|Bitter Campari||Per Guarnire:|1|Scorzetta Di Limone
Americano (3),5/10|Vermouth Rosso|5/10|Bitter Campari||Per Completare:||Soda Water||Per Guarnire:|1|Fetta D'arancia|1|Fetta Di Limone
Americano (4),3/6|Vermouth Rosso|3/6|Bitter Campari||Ghiaccio||Per Completare:||Soda||Per Decorare:|1/2 Fettina|Arancia
Americano (5),1/2|Campari|1/2|Vermouth Dolce|1|Scorza Di Limone|1 Spruzzo|Seltz (facoltativo)
Amico Mio,3/10|Aperol|2/10|Artic Vodka E Mandarino|5/10|Vermouth Cinzano Dry||Per Guarnire:|1|Ciliegina Rossa Al Maraschino
Amigo Rollups,400 G|Fagioli Precotti|200 G|Formaggio Fresco Morbido|100 G|Peperoncino Verde Tagliato|2 Spicchi|Aglio|100 G|Olive|12|Focacce Di Granturco Sottili||Sale
Amo'-amo',2|Meloni Gialli A Polpa Bianca O Verdina|500 G|Crema Di Yogurth Bianco|7 Cucchiai|Zucchero Di Canna|2 Bicchieri|Limoncello
Amor,3 Cucchiai|Parfait Amour|2 Cucchiai|Vodka Keglevich Al Limone|1 Cucchiaio|Succo Di Limone|1 Cucchiaino|Sciroppo Di Zucchero
Amour,1/3|Vermouth Rosso|2/3|Sherry|1 Pizzico|Pepe||Per Servire:|1|Scorza Di Limone
Ananas Al Cognac,1|Ananas Di 1000 G|2 Cucchiai|Zucchero|1 Bicchierino|Cognac
Ananas Al Naturale,1|Ananas
Ananas Al Rum,1|Ananas Fresco|4 Cucchiai|Zucchero|80 G|Rum
Ananas Alla Carota,40 Cl|Succo D'ananas|1|Carota Piccola|1|Arancia|1 Cucchiaio|Uvetta Sultanina
Ananas Alla Carota (2),40 Cl|Succo D'ananas|1|Carota Piccola|Poco|Succo Di Limone|1 Cucchiaio|Uvetta Sultanina
Ananas Alla Crema,6 Fette|Ananas Sciroppato|6|Ciliegie Candite|100 G|Marmellata D'albicocche|50 Cl|Latte|40 G|Crema Di Riso|3|Tuorli D'uovo|100 G|Zucchero|2 Cucchiai|Kirsch
Anatra All'arancia (3),1|Anatra Del Peso Di 1200 G|50 G|Burro|2|Arance|Poco|Zucchero|Poca|Farina|1 Bicchiere|Vino Bianco Secco|Poco|Brodo||Liquore All'arancia (curacao)||Olio D'oliva||Sale||Pepe
Anatra All'arancia (4),1|Anatra Di 2000 G|3|Arance|10 Zollette|Zucchero|1 Bicchierino|Aceto Di Vino||Sugo D'arrosto|1 Bicchierino|Curacao
Anatra All'arancia (5),1|Anatra Da 1400 G|5|Arance|40 G|Burro|1 Cucchiaio|Olio D'oliva|150 G|Pancetta Magra A Fettine|1 Bicchiere|Vino Bianco||Brodo|3 Foglie|Salvia||Sale||Pepe
Anatra All'arancia (6),1|Anatra|3|Arance|10 Zollette|Zucchero|1 Bicchierino|Aceto Di Vino|1 Bicchierino|Curacao
Anatra All'arancia (7),1|Anatra Di 1500 G|2|Arance|1|Limone|50 G|Burro|2 Cucchiai|Olio D'oliva|1 Bicchiere|Vino Bianco Secco|3 Cucchiai|Aceto Di Vino|1 Bicchierino|Liquore All'arancia|3 Cucchiai|Zucchero|2 Foglie|Alloro|1 Cucchiaio|Fecola||Sale||Pepe
Anatra All'arancia (8),1|Anatra Da 1500 G|2|Arance|1|Limone|150 G|Zucchero|50 G|Burro|1 Foglia|Alloro|1 Cucchiaino|Fecola|1 Cucchiaino|Farina|5 Cl|Aceto Di Vino|1 1/2 Bicchiere|Vino Bianco Secco|1/2 Bicchiere|Curacao|50 Cl|Brodo||Olio D'oliva||Sale||Pepe
Anatra All'arancia Tedesca,1|Anatra Di Circa 1500 G||Sale||Pepe||Mezze Arance||Per Servire:||Crauti Rossi Stufati|Poco|Olio D'oliva|2|Mele Affettate||Sale||Pepe|Poco|Vino Rosso
Anatra Alla Birra,1|Anatra Da 1400 G|100 Cl|Birra|30 G|Burro|1|Cipolla|1 Rametto|Timo|1 Rametto|Rosmarino|2 Foglie|Salvia|1 Cucchiaio|Uvetta Sultanina||Sale||Pepe
Anatra Alla Favorita,1|Anatra Di 1200 G|5 Spicchi|Aglio|2 Foglie|Alloro||Olive Nere Snocciolate|2 Cucchiai|Rosmarino Tritato|30 G|Olio D'oliva Extra-vergine|2 Bicchieri|Vino Bianco||Sale
Anatra Alla Salsa Di Mandorle,1|Anatra Da 2000 G|1|Cipolla|1 Spicchio|Aglio|3|Pomodori|12|Mandorle Tostate|1/2 Bicchiere|Vino Bianco Secco|1 Ciuffo|Prezzemolo||Farina||Olio D'oliva||Sale||Pepe
Anatra Alle Arance,1|Anatra Di 1500 G|2|Arance|1|Limone|50 G|Burro|2 Cucchiai|Olio D'oliva|1 Bicchiere|Vino Bianco Secco|3 Cucchiai|Aceto Di Vino|1 Bicchierino|Liquore All'arancia|3 Cucchiai|Zucchero|2 Foglie|Alloro|1 Cucchiaio|Fecola||Sale||Pepe
Anatra Alle Ciliegie,1|Anatra Di Circa 1200 G|500 G|Ciliegie Nere|40 G|Burro|1|Chiodo Di Garofano||Kirsch||Sale||Pepe
Anatra Alle Mele,1|Anatra|500 G|Carne Di Vitello|500 G|Carne Di Maiale Magra|5|Mele|100 G|Panna||Sale||Olio D'oliva|250 G|Mirtilli|1 Bicchiere|Vino Rosso||Cannella
